Code,Entity,Year,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population,Manufactured cigarettes sold per adult per day,public_health_expenditure_pc_gdp,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","GDP per capita, PPP (constant 2017 international $)",Life expectancy - Type: period - Sex: both - Age: 0,PM₁₀ (Index),PM₂.₅ (Index),Non-methane volatile organic compounds (Index),Nitrogen oxides (Index),Ammonia (Index),Sulphur dioxide (Index),Nitrogen oxide (NOx),Sulphur dioxide (SO鈧) emissions,Carbon monoxide (CO) emissions,Organic carbon (OC) emissions,Non-methane volatile organic compounds (NMVOC) emissions,Black carbon (BC) emissions,Ammonia (NH鈧) emissions,Proportion of population with primary reliance on clean fuels and technologies for cooking (%) - Residence area type: Total
ALB,,2017,,,,,,2.762,19.019062,12771.054,79.0473,,,,,,,,,,,,,,79.0
ALB,,2018,,,,,,2.878,18.820118,13317.185,79.1838,,,,,,,,,,,,,,80.2
ALB,,2019,,,,,,,18.63878,13653.249,79.2825,,,,,,,,,,,,,,81.6
ALB,,2020,,,,,,,,13278.435,76.9893,,,,,,,,,,,,,,82.7
ALB,,2021,,,,,,,,14596.016,76.4626,,,,,,,,,,,,,,83.7
ALB,,2022,,,,,,,,15492.067,,,,,,,,,,,,,,,
ALB,,2023,,,,,,,,,,,,,,,,,,,,,,,
AND,,1950,,,,,,,,,64.5863,,,,,,,,,,,,,,
AND,,1951,,,,,,,,,64.2338,,,,,,,,,,,,,,
AND,,1952,,,,,,,,,67.4204,,,,,,,,,,,,,,
AND,,1953,,,,,,,,,68.2467,,,,,,,,,,,,,,
AND,,1954,,,,,,,,,69.4804,,,,,,,,,,,,,,
AND,,1955,,,,,,,,,69.2563,,,,,,,,,,,,,,
AND,,1956,,,,,,,,,69.3102,,,,,,,,,,,,,,
AND,,1957,,,,,,,,,69.126,,,,,,,,,,,,,,
AND,,1958,,,,,,,,,71.3539,,,,,,,,,,,,,,
AND,,1959,,,,,,,,,71.2312,,,,,,,,,,,,,,
AND,,1960,,,,,,,,,72.0245,,,,,,,,,,,,,,
AND,,1961,,,,,,,,,72.094,,,,,,,,,,,,,,
AND,,1962,,,,,,,,,72.3752,,,,,,,,,,,,,,
AND,,1963,,,,,,,,,72.1537,,,,,,,,,,,,,,
AND,,1964,,,,,,,,,72.8129,,,,,,,,,,,,,,
AND,,1965,,,,,,,,,73.3534,,,,,,,,,,,,,,
AND,,1966,,,,,,,,,73.3789,,,,,,,,,,,,,,
AND,,1967,,,,,,,,,73.2992,,,,,,,,,,,,,,
AND,,1968,,,,,,,,,73.5397,,,,,,,,,,,,,,
AND,,1969,,,,,,,,,72.954,,,,,,,,,,,,,,
AND,,1970,,,,,,,,,74.2557,,,,,,,,,,,,,,
AND,,1971,,,,,,,,,73.7187,,,,,,,,,,,,,,
AND,,1972,,,,,,,,,74.8666,,,,,,,,,,,,,,
AND,,1973,,,,,,,,,74.5689,,,,,,,,,,,,,,
AND,,1974,,,,,,,,,74.8656,,,,,,,,,,,,,,
AND,,1975,,,,,,,,,75.0925,,,,,,,,,,,,,,
AND,,1976,,,,,,,,,75.3484,,,,,,,,,,,,,,
AND,,1977,,,,,,,,,75.7804,,,,,,,,,,,,,,
AND,,1978,,,,,,,,,75.9075,,,,,,,,,,,,,,
AND,,1979,,,,,,,,,76.3711,,,,,,,,,,,,,,
AND,,1980,,,,,,,,,76.8404,,,,,,,,,,,,,,
AND,,1981,,,,,,,,,76.9879,,,,,,,,,,,,,,
AND,,1982,,,,,,,,,77.5412,,,,,,,,,,,,,,
AND,,1983,,,,,,,,,77.259,,,,,,,,,,,,,,
AND,,1984,,,,,,,,,77.5617,,,,,,,,,,,,,,
AND,,1985,,,,,,,,,77.4522,,,,,,,,,,,,,,
AND,,1986,,,,,,,,,77.6884,,,,,,,,,,,,,,
AND,,1987,,,,,,,,,77.8469,,,,,,,,,,,,,,
AND,,1988,,,,,,,,,77.81,,,,,,,,,,,,,,
AND,,1989,,,,,,,,,77.7791,,,,,,,,,,,,,,
AND,,1990,,,,,,,14.2603035,,78.4063,,,,,,,,,,,,,,100.0
AND,,1991,,,,,,,,,77.9805,,,,,,,,,,,,,,100.0
AND,,1992,,,,,,,,,80.3241,,,,,,,,,,,,,,100.0
AND,,1993,,,,,,,,,78.6633,,,,,,,,,,,,,,100.0
AND,,1994,,,,,,,,,82.638,,,,,,,,,,,,,,100.0
AND,,1995,,,,,,,12.894885,,78.9616,,,,,,,,,,,,,,100.0
AND,,1996,,,,,,,,,80.334,,,,,,,,,,,,,,100.0
AND,,1997,,,,,,,,,80.9439,,,,,,,,,,,,,,100.0
AND,,1998,,,,,,,,,79.4259,,,,,,,,,,,,,,100.0
AND,,1999,,,,,,,,,81.3173,,,,,,,,,,,,,,100.0
AND,,2000,,,,,,,13.618431,,80.9193,,,,,,,,,,,,,,100.0
AND,,2001,,,,,,,,,81.6857,,,,,,,,,,,,,,100.0
AND,,2002,,,,,,,,,82.2368,,,,,,,,,,,,,,100.0
AND,,2003,,,,,,,,,83.9209,,,,,,,,,,,,,,100.0
AND,,2004,,,,,,,,,80.0836,,,,,,,,,,,,,,100.0
AND,,2005,,,,,,,12.1782875,,81.7599,,,,,,,,,,,,,,100.0
AND,,2006,,,,,,,,,82.9664,,,,,,,,,,,,,,100.0
AND,,2007,,,,,,,,,82.6594,,,,,,,,,,,,,,100.0
AND,,2008,,,,,,,,,82.6982,,,,,,,,,,,,,,100.0
AND,,2009,,,,,,,,,82.752,,,,,,,,,,,,,,100.0
AND,,2010,,,,,,,11.2575035,,82.8156,,,,,,,,,,,,,,100.0
AND,,2011,,,,,,,12.313644,,82.8975,,,,,,,,,,,,,,100.0
AND,,2012,,,,,,,11.213339,,82.9166,,,,,,,,,,,,,,100.0
AND,,2013,,,,,,,10.220889,,82.9343,,,,,,,,,,,,,,100.0
AND,,2014,,,,,,,9.58917,,82.9483,,,,,,,,,,,,,,100.0
AND,,2015,,,,,,,10.345686,,82.9534,,,,,,,,,,,,,,100.0
AND,,2016,,,,,,,8.943875,,82.9671,,,,,,,,,,,,,,100.0
AND,,2017,,,,,,,9.137723,,82.9803,,,,,,,,,,,,,,100.0
AND,,2018,,,,,,,9.18182,,82.9923,,,,,,,,,,,,,,100.0
AND,,2019,,,,,,,9.0664015,,83.0039,,,,,,,,,,,,,,100.0
AND,,2020,,,,,,,,,79.0234,,,,,,,,,,,,,,100.0
AND,,2021,,,,,,,,,80.3684,,,,,,,,,,,,,,100.0
AND,,2023,,,,,,,,,,,,,,,,,,,,,,,
ANT,,2023,,,,,,,,,,,,,,,,,,,,,,,
ARE,,1950,,,,,,,,,41.074,,,,,,,,,,,,,,
ARE,,1951,,,,,,,,,41.3499,,,,,,,,,,,,,,
ARE,,1952,,,,,,,,,42.2068,,,,,,,,,,,,,,
ARE,,1953,,,,,,,,,42.8265,,,,,,,,,,,,,,
ARE,,1954,,,,,,,,,43.6223,,,,,,,,,,,,,,
ARE,,1955,,,,,,,,,44.3754,,,,,,,,,,,,,,
ARE,,1956,,,,,,,,,45.1694,,,,,,,,,,,,,,
ARE,,1957,,,,,,,,,46.0487,,,,,,,,,,,,,,
ARE,,1958,,,,,,,,,46.9859,,,,,,,,,,,,,,
ARE,,1959,,,,,,,,,47.8945,,,,,,,,,,,,,,
ARE,,1960,,,,,,,,,48.8114,,,,,,,,,,,,,,
ARE,,1961,,,,,,,,,49.6954,,,,,,,,,,,,,,
ARE,,1962,,,,,,,,,50.686,,,,,,,,,,,,,,
ARE,,1963,,,,,,,,,51.5838,,,,,,,,,,,,,,
ARE,,1964,,,,,,,,,52.8481,,,,,,,,,,,,,,
ARE,,1965,,,,,,,,,53.9849,,,,,,,,,,,,,,
ARE,,1966,,,,,,,,,55.1851,,,,,,,,,,,,,,
ARE,,1967,,,,,,,,,56.3385,,,,,,,,,,,,,,
ARE,,1968,,,,,,,,,57.5396,,,,,,,,,,,,,,
ARE,,1969,,,,,,,,,58.7598,,,,,,,,,,,,,,
ARE,,1970,,,,,,,,,60.0213,,,,,,,,,,,,,,
ARE,,1971,,,,,,,,,61.2109,,,,,,,,,,,,,,
ARE,,1972,,,,,,,,,62.304,,,,,,,,,,,,,,
ARE,,1973,,,,,,,,,63.3508,,,,,,,,,,,,,,
ARE,,1974,,,,,,,,,64.338,,,,,,,,,,,,,,
ARE,,1975,,,,,,,,,65.0801,,,,,,,,,,,,,,
ARE,,1976,,,,,,,,,65.8205,,,,,,,,,,,,,,
ARE,,1977,,,,,,,,,66.5143,,,,,,,,,,,,,,
ARE,,1978,,,,,,,,,67.2091,,,,,,,,,,,,,,
ARE,,1979,,,,,,,,,67.8462,,,,,,,,,,,,,,
ARE,,1980,,,,,,,,,68.5296,,,,,,,,,,,,,,
ARE,,1981,,,,,,,,,69.0849,,,,,,,,,,,,,,
ARE,,1982,,,,,,,,,69.6599,,,,,,,,,,,,,,
ARE,,1983,,,,,,,,,69.9488,,,,,,,,,,,,,,
ARE,,1984,,,,,,,,,70.4852,,,,,,,,,,,,,,
ARE,,1985,,,,,,,,,70.7468,,,,,,,,,,,,,,
ARE,,1986,,,,,,,,,70.964,,,,,,,,,,,,,,
ARE,,1987,,,,,,,,,71.4914,,,,,,,,,,,,,,
ARE,,1988,,,,,,,,,71.6062,,,,,,,,,,,,,,
ARE,,1989,,,,,,,,,71.757,,,,,,,,,,,,,,
ARE,,1990,,,,,,,43.678238,109694.56,71.9004,,,,,,,,,,,,,,100.0
ARE,,1991,,,,,,,,104675.73,72.2414,,,,,,,,,,,,,,100.0
ARE,,1992,,,,,,,,102664.12,72.3062,,,,,,,,,,,,,,100.0
ARE,,1993,,,,,,,,98953.2,72.5213,,,,,,,,,,,,,,100.0
ARE,,1994,,,,,,,,100974.77,72.5982,,,,,,,,,,,,,,100.0
ARE,,1995,,,,,,,43.533695,103082.164,72.6945,,,,,,,,,,,,,,100.0
ARE,,1996,,,,,,,,103177.74,72.7674,,,,,,,,,,,,,,100.0
ARE,,1997,,,,,,,,104580.44,72.9367,,,,,,,,,,,,,,100.0
ARE,,1998,,,,,,,,98601.875,73.0658,,,,,,,,,,,,,,100.0
ARE,,1999,,,,,,,,95684.29,73.6697,,,,,,,,,,,,,,100.0
ARE,,2000,,,,,,,43.648342,100311.7,74.38,,,,,,,,,,,,,,100.0
ARE,,2001,,,,,,,,96448.15,74.6356,,,,,,,,,,,,,,100.0
ARE,,2002,,,,,,,,93915.93,74.901,,,,,,,,,,,,,,100.0
ARE,,2003,,,,,,,,97363.625,76.2223,,,,,,,,,,,,,,100.0
ARE,,2004,,,,,,,,101872.125,76.4532,,,,,,,,,,,,,,100.0
ARE,,2005,,,,,,,43.18399,99640.695,76.6825,,,,,,,,,,,,,,100.0
ARE,,2006,,,,,,,,95637.414,76.9087,,,,,,,,,,,,,,100.0
ARE,,2007,,,,,,,,82321.445,77.1289,,,,,,,,,,,,,,100.0
ARE,,2008,,,,,,,,71383.05,77.4877,,,,,,,,,,,,,,100.0
ARE,,2009,,,,,,,,59144.14,78.003,,,,,,,,,,,,,,100.0
ARE,,2010,,,,,,,43.528076,56626.74,78.3335,,,,,,,,,,,,,,100.0
ARE,,2011,,,,,,,45.903538,59491.375,78.5168,,,,,,,,,,,,,,100.0
ARE,,2012,,,,,,,47.64094,59949.246,78.7155,,,,,,,,,,,,,,100.0
ARE,,2013,,,,,,,44.34651,62354.824,78.8528,,,,,,,,,,,,,,100.0
ARE,,2014,,,,,,,41.095634,64334.09,79.0442,,,,,,,,,,,,,,100.0
ARE,,2015,,,,,,,45.90635,68076.63,79.2232,,,,,,,,,,,,,,100.0
ARE,,2016,,,,,,,43.22089,71244.586,79.3347,,,,,,,,,,,,,,100.0
ARE,,2017,,,,,,,43.82369,71182.37,79.5036,,,,,,,,,,,,,,100.0
ARE,,2018,,,,,,,43.814186,71550.555,79.6274,,,,,,,,,,,,,,100.0
ARE,,2019,,,,,,,43.667027,71782.16,79.7262,,,,,,,,,,,,,,100.0
ARE,,2020,,,,,,,,67668.29,78.9457,,,,,,,,,,,,,,100.0
ARE,,2021,,,,,,,,70028.02,78.7104,,,,,,,,,,,,,,100.0
ARE,,2022,,,,,,,,74917.67,,,,,,,,,,,,,,,
ARE,,2023,,,,,,,,,,,,,,,,,,,,,,,
ARG,,1950,,,,,,,,,61.226,,,,,,,,,,,,,,
ARG,,1951,,,,,,,,,61.573,,,,,,,,,,,,,,
ARG,,1952,,,,,,,,,62.2534,,,,,,,,,,,,,,
ARG,,1953,,,,,,,,,62.3684,,,,,,,,,,,,,,
ARG,,1954,,,,,,,,,62.87,,,,,,,,,,,,,,
ARG,,1955,,,,,,,,,62.5077,,,,,,,,,,,,,,
ARG,,1956,,,,,,,,,63.3747,,,,,,,,,,,,,,
ARG,,1957,,,,,,,,,63.0383,,,,,,,,,,,,,,
ARG,,1958,,,,,,,,,63.9753,,,,,,,,,,,,,,
ARG,,1959,,,,,,,,,63.8402,,,,,,,,,,,,,,
ARG,,1960,,,,,,,,,63.9782,,,,,,,,,,,,,,
ARG,,1961,,,,,,,,,64.3597,,,,,,,,,,,,,,
ARG,,1962,,,,,,,,,64.2444,,,,,,,,,,,,,,
ARG,,1963,,,,,,,,,64.4493,,,,,,,,,,,,,,
ARG,,1964,,,,,,,,,64.3632,,,,,,,,,,,,,,
ARG,,1965,,,,,,,,,64.5925,,,,,,,,,,,,,,
ARG,,1966,,,,,,,,,64.8912,,,,,,,,,,,,,,
ARG,,1967,,,,,,,,,64.9924,,,,,,,,,,,,,,
ARG,,1968,,,,,,,,,64.8904,,,,,,,,,,,,,,
ARG,,1969,,,,,,,,,64.8588,,,,,,,,,,,,,,
ARG,,1970,,,,,,,,,65.5887,,,,,,,,,,,,,,
ARG,,1971,,,,,,,,,65.5408,,,,,,,,,,,,,,
ARG,,1972,,,,,,,,,65.9233,,,,,,,,,,,,,,
ARG,,1973,,,,,,,,,66.323,,,,,,,,,,,,,,
ARG,,1974,,,,,,,,,66.5626,,,,,,,,,,,,,,
ARG,,1975,,,,,,,,,67.0806,,,,,,,,,,,,,,
ARG,,1976,,,,,,,,,67.2275,,,,,,,,,,,,,,
ARG,,1977,,,,,,,,,67.8613,,,,,,,,,,,,,,
ARG,,1978,,,,,,,,,68.1973,,,,,,,,,,,,,,
ARG,,1979,,,,,,,,,68.4914,,,,,,,,,,,,,,
ARG,,1980,,,,,,,,,68.5642,,,,,,,,,,,,,,
ARG,,1981,,,,,,,,,68.9762,,,,,,,,,,,,,,
ARG,,1982,,,,,,,,,68.9368,,,,,,,,,,,,,,
ARG,,1983,,,,,,,,,69.2668,,,,,,,,,,,,,,
ARG,,1984,,,,,,,,,69.1953,,,,,,,,,,,,,,
ARG,,1985,,,,,,,,,69.6511,,,,,,,,,,,,,,
ARG,,1986,,,,,,,,,70.1189,,,,,,,,,,,,,,
ARG,,1987,,,,,,,,,70.5643,,,,,,,,,,,,,,
ARG,,1988,,,,,,,,,71.0523,,,,,,,,,,,,,,
ARG,,1989,,,,,,,,,71.4247,,,,,,,,,,,,,,
ARG,,1990,,,,,,,15.622768,14136.525,71.7837,,,,,,,,,,,,,,88.5
ARG,,1991,,,,,,,,15209.487,72.319,,,,,,,,,,,,,,89.5
ARG,,1992,,,,,,,,16190.511,72.4295,,,,,,,,,,,,,,90.6
ARG,,1993,,,,,,,,17282.965,72.5646,,,,,,,,,,,,,,91.3
ARG,,1994,,,,,,,,18046.893,73.1725,,,,,,,,,,,,,,92.1
ARG,,1995,,,,,,,15.541248,17303.924,73.1333,,,,,,,,,,,,,,92.7
ARG,,1996,,,,,,,,18031.549,73.3066,,,,,,,,,,,,,,93.4
ARG,,1997,,,,,,,,19261.898,73.0899,,,,,,,,,,,,,,94.1
ARG,,1998,,,,,,,,19773.176,73.4737,,,,,,,,,,,,,,94.7
ARG,,1999,,,,,,,,18884.943,73.7219,,,,,,,,,,,,,,95.2
ARG,,2000,,,,,,4.499,14.1636,18524.81,73.926,,,,,,,,,,,,,,95.8
ARG,,2001,,,,,,4.594,,17514.504,74.1864,,,,,,,,,,,,,,96.3
ARG,,2002,,,,,,4.034,,15439.745,74.408,,,,,,,,,,,,,,96.8
ARG,,2003,,,,,,3.774,,16631.574,74.0801,,,,,,,,,,,,,,97.2
ARG,,2004,,,,,,3.746,,17950.15,74.8549,,,,,,,,,,,,,,97.6
ARG,,2005,,,,,,3.915,13.292025,19338.146,75.1388,,,,,,,,,,,,,,98.0
ARG,,2006,,,,,,4.019,,20679.242,75.4326,,,,,,,,,,,,,,98.3
ARG,,2007,,,,,,4.257,,22316.256,75.0057,,,,,,,,,,,,,,98.6
ARG,,2008,,,,,,4.509,,22992.39,75.6411,,,,,,,,,,,,,,98.9
ARG,,2009,,,,,,5.672,,21413.283,75.9359,,,,,,,,,,,,,,99.1
ARG,,2010,,,,,,5.572,13.736305,23521.27,75.7208,,,,,,,,,,,,,,99.2
ARG,,2011,,,,,,5.688,14.189956,24647.629,76.124,,,,,,,,,,,,,,99.4
ARG,,2012,,,,,,6.144,13.358839,24118.867,76.4669,,,,,,,,,,,,,,99.5
ARG,,2013,,,,,,6.264,14.701871,24424.137,76.4908,,,,,,,,,,,,,,99.6
ARG,,2014,,,,,,6.361,13.779377,23550.1,76.7549,,,,,,,,,,,,,,99.7
ARG,,2015,,,,,,6.853,14.587212,23933.887,76.7602,,,,,,,,,,,,,,99.8
ARG,,2016,,,,,,5.619,14.1112995,23189.527,76.3077,,,,,,,,,,,,,,99.8
ARG,,2017,,,,,,6.644,13.610765,23597.117,76.833,,,,,,,,,,,,,,99.8
ARG,,2018,,,,,,5.965,13.632503,22747.242,76.9994,,,,,,,,,,,,,,99.9
ARG,,2019,,,,,,5.954,13.511189,22071.748,77.2845,,,,,,,,,,,,,,99.9
ARG,,2020,,,,,,,,19694.56,75.8921,,,,,,,,,,,,,,99.9
ARG,,2021,,,,,,,,21599.797,75.3899,,,,,,,,,,,,,,99.9
ARG,,2022,,,,,,,,22461.441,,,,,,,,,,,,,,,
ARG,,2023,,,,,,,,,,,,,,,,,,,,,,,
ARM,,1950,,,,,,,,,59.2626,,,,,,,,,,,,,,
ARM,,1951,,,,,,,,,59.3994,,,,,,,,,,,,,,
ARM,,1952,,,,,,,,,59.547,,,,,,,,,,,,,,
ARM,,1953,,,,,,,,,59.828,,,,,,,,,,,,,,
ARM,,1954,,,,,,,,,60.0876,,,,,,,,,,,,,,
ARM,,1955,,,,,,,,,60.4031,,,,,,,,,,,,,,
ARM,,1956,,,,,,,,,60.5626,,,,,,,,,,,,,,
ARM,,1957,,,,,,,,,60.8149,,,,,,,,,,,,,,
ARM,,1958,,,,,,,,,60.9589,,,,,,,,,,,,,,
ARM,,1959,,,,,,,,,61.2971,,,,,,,,,,,,,,
ARM,,1960,,,,,,,,,61.4313,,,,,,,,,,,,,,
ARM,,1961,,,,,,,,,61.8035,,,,,,,,,,,,,,
ARM,,1962,,,,,,,,,62.1246,,,,,,,,,,,,,,
ARM,,1963,,,,,,,,,62.2227,,,,,,,,,,,,,,
ARM,,1964,,,,,,,,,62.4184,,,,,,,,,,,,,,
ARM,,1965,,,,,,,,,62.7542,,,,,,,,,,,,,,
ARM,,1966,,,,,,,,,62.9451,,,,,,,,,,,,,,
ARM,,1967,,,,,,,,,63.2134,,,,,,,,,,,,,,
ARM,,1968,,,,,,,,,63.3342,,,,,,,,,,,,,,
ARM,,1969,,,,,,,,,63.6556,,,,,,,,,,,,,,
ARM,,1970,,,,,,,,,63.8727,,,,,,,,,,,,,,
ARM,,1971,,,,,,,,,64.2077,,,,,,,,,,,,,,
ARM,,1972,,,,,,,,,64.5348,,,,,,,,,,,,,,
ARM,,1973,,,,,,,,,64.6111,,,,,,,,,,,,,,
ARM,,1974,,,,,,,,,64.8254,,,,,,,,,,,,,,
ARM,,1975,,,,,,,,,64.9617,,,,,,,,,,,,,,
ARM,,1976,,,,,,,,,65.1607,,,,,,,,,,,,,,
ARM,,1977,,,,,,,,,65.3638,,,,,,,,,,,,,,
ARM,,1978,,,,,,,,,65.7005,,,,,,,,,,,,,,
ARM,,1979,,,,,,,,,66.0406,,,,,,,,,,,,,,
ARM,,1980,,,,,,,,,66.1765,,,,,,,,,,,,,,
ARM,,1981,,,,,,,,,66.579,,,,,,,,,,,,,,
ARM,,1982,,,,,,,,,66.8899,,,,,,,,,,,,,,
ARM,,1983,,,,,,,,,67.1952,,,,,,,,,,,,,,
ARM,,1984,,,,,,,,,67.507,,,,,,,,,,,,,,
ARM,,1985,,,,,,,,,67.9305,,,,,,,,,,,,,,
ARM,,1986,,,,,,,,,68.1804,,,,,,,,,,,,,,
ARM,,1987,,,,,,,,,68.0952,,,,,,,,,,,,,,
ARM,,1988,,,,,12.0,,,,53.8997,,,,,,,,,,,,,,
ARM,,1989,,,,,11.6,,,,68.7034,,,,,,,,,,,,,,
ARM,,1990,,,,,11.9,,32.124294,5153.2983,68.8209,,,,,,,,,,,,,,53.3
ARM,,1991,,,,,9.3,,,4473.519,68.6431,,,,,,,,,,,,,,56.0
ARM,,1992,,,,,4.9,,,2634.9631,68.6266,,,,,,,,,,,,,,58.6
ARM,,1993,,,,,5.5,,,2484.5522,68.8415,,,,,,,,,,,,,,61.1
ARM,,1994,,,,,5.7,,,2683.6375,69.0725,,,,,,,,,,,,,,63.8
ARM,,1995,,,,,5.6,,31.473051,2912.781,69.3108,,,,,,,,,,,,,,66.5
ARM,,1996,,,,,5.6,,,3105.953,69.7828,,,,,,,,,,,,,,69.1
ARM,,1997,,,,,5.6,,,3236.0605,69.9098,,,,,,,,,,,,,,71.9
ARM,,1998,,,,,5.7,,,3505.3684,70.5142,,,,,,,,,,,,,,74.6
ARM,,1999,,,,,,,,3660.0342,70.2565,,,,,,,,,,,,,,77.3
ARM,,2000,,,,,,,31.074173,3921.8574,70.6236,,,,,,,,,,,,,,80.1
ARM,,2001,,,,,,,,4346.9077,70.932,,,,,,,,,,,,,,82.7
ARM,,2002,,,,,,,,4965.224,71.0179,,,,,,,,,,,,,,85.3
ARM,,2003,,,,,,,,5698.7783,71.4356,,,,,,,,,,,,,,87.4
ARM,,2004,,,,,,,,6334.856,71.4205,,,,,,,,,,,,,,89.2
ARM,,2005,,,,,,,31.923468,7259.204,71.7922,,,,,,,,,,,,,,90.8
ARM,,2006,,,,,,,,8273.786,71.9868,,,,,,,,,,,,,,92.1
ARM,,2007,,,,,,,,9476.472,72.3271,,,,,,,,,,,,,,93.3
ARM,,2008,,,,,,,,10201.56,72.3985,,,,,,,,,,,,,,94.2
ARM,,2009,,,,,,,,8819.678,72.8125,,,,,,,,,,,,,,95.0
ARM,,2010,,,,,,,35.395485,9068.788,73.1597,,,,,,,,,,,,,,95.6
ARM,,2011,,,,,,,39.93109,9551.158,73.3045,,,,,,,,,,,,,,96.1
ARM,,2012,,,,,,,40.53562,10289.976,73.454,,,,,,,,,,,,,,96.5
ARM,,2013,,,,,,,38.41539,10677.304,73.6759,,,,,,,,,,,,,,96.9
ARM,,2014,,,,,,,38.00214,11105.532,74.0577,,,,,,,,,,,,,,97.3
ARM,,2015,,,,,,,37.38765,11506.039,74.4361,,,,,,,,,,,,,,97.4
ARM,,2016,,,,,,,34.240364,11580.384,74.6639,,,,,,,,,,,,,,97.7
ARM,,2017,,,,,,,34.9072,12509.64,74.9059,,,,,,,,,,,,,,97.9
ARM,,2018,,,,,,,34.03041,13231.431,75.0645,,,,,,,,,,,,,,98.0
ARM,,2019,,,,,,,33.65638,14317.553,75.4386,,,,,,,,,,,,,,98.1
ARM,,2020,,,,,,,,13357.697,72.173,,,,,,,,,,,,,,98.2
ARM,,2021,,,,,,,,14206.545,72.0431,,,,,,,,,,,,,,98.4
ARM,,2022,,,,,,,,16057.007,,,,,,,,,,,,,,,
ARM,,2023,,,,,,,,,,,,,,,,,,,,,,,
ASM,,1950,,,,,,,,,60.9554,,,,,,,,,,,,,,
ASM,,1951,,,,,,,,,61.3618,,,,,,,,,,,,,,
ASM,,1952,,,,,,,,,61.6466,,,,,,,,,,,,,,
ASM,,1953,,,,,,,,,61.2695,,,,,,,,,,,,,,
ASM,,1954,,,,,,,,,62.13,,,,,,,,,,,,,,
ASM,,1955,,,,,,,,,62.2637,,,,,,,,,,,,,,
ASM,,1956,,,,,,,,,62.6438,,,,,,,,,,,,,,
ASM,,1957,,,,,,,,,62.8682,,,,,,,,,,,,,,
ASM,,1958,,,,,,,,,63.3267,,,,,,,,,,,,,,
ASM,,1959,,,,,,,,,63.6117,,,,,,,,,,,,,,
ASM,,1960,,,,,,,,,64.727,,,,,,,,,,,,,,
ASM,,1961,,,,,,,,,65.4575,,,,,,,,,,,,,,
ASM,,1962,,,,,,,,,65.8623,,,,,,,,,,,,,,
ASM,,1963,,,,,,,,,65.9236,,,,,,,,,,,,,,
ASM,,1964,,,,,,,,,66.3083,,,,,,,,,,,,,,
ASM,,1965,,,,,,,,,66.3283,,,,,,,,,,,,,,
ASM,,1966,,,,,,,,,58.7703,,,,,,,,,,,,,,
ASM,,1967,,,,,,,,,66.2072,,,,,,,,,,,,,,
ASM,,1968,,,,,,,,,66.1682,,,,,,,,,,,,,,
ASM,,1969,,,,,,,,,66.4046,,,,,,,,,,,,,,
ASM,,1970,,,,,,,,,66.5712,,,,,,,,,,,,,,
ASM,,1971,,,,,,,,,67.064,,,,,,,,,,,,,,
ASM,,1972,,,,,,,,,67.287,,,,,,,,,,,,,,
ASM,,1973,,,,,,,,,67.3766,,,,,,,,,,,,,,
ASM,,1974,,,,,,,,,67.73,,,,,,,,,,,,,,
ASM,,1975,,,,,,,,,67.8497,,,,,,,,,,,,,,
ASM,,1976,,,,,,,,,68.0061,,,,,,,,,,,,,,
ASM,,1977,,,,,,,,,68.2445,,,,,,,,,,,,,,
ASM,,1978,,,,,,,,,68.5495,,,,,,,,,,,,,,
ASM,,1979,,,,,,,,,68.7347,,,,,,,,,,,,,,
ASM,,1980,,,,,,,,,68.9294,,,,,,,,,,,,,,
ASM,,1981,,,,,,,,,69.1987,,,,,,,,,,,,,,
ASM,,1982,,,,,,,,,69.3112,,,,,,,,,,,,,,
ASM,,1983,,,,,,,,,69.4678,,,,,,,,,,,,,,
ASM,,1984,,,,,,,,,69.7453,,,,,,,,,,,,,,
ASM,,1985,,,,,,,,,70.0101,,,,,,,,,,,,,,
ASM,,1986,,,,,,,,,70.1563,,,,,,,,,,,,,,
ASM,,1987,,,,,,,,,70.7581,,,,,,,,,,,,,,
ASM,,1988,,,,,,,,,70.3871,,,,,,,,,,,,,,
ASM,,1989,,,,,,,,,70.0845,,,,,,,,,,,,,,
ASM,,1990,,,,,,,6.724221,,69.9091,,,,,,,,,,,,,,
ASM,,1991,,,,,,,,,70.5563,,,,,,,,,,,,,,
ASM,,1992,,,,,,,,,70.6474,,,,,,,,,,,,,,
ASM,,1993,,,,,,,,,70.7756,,,,,,,,,,,,,,
ASM,,1994,,,,,,,,,70.8463,,,,,,,,,,,,,,
ASM,,1995,,,,,,,6.6777887,,71.1018,,,,,,,,,,,,,,
ASM,,1996,,,,,,,,,71.1089,,,,,,,,,,,,,,
ASM,,1997,,,,,,,,,71.3037,,,,,,,,,,,,,,
ASM,,1998,,,,,,,,,71.3386,,,,,,,,,,,,,,
ASM,,1999,,,,,,,,,71.0654,,,,,,,,,,,,,,
ASM,,2000,,,,,,,5.8999677,,70.9929,,,,,,,,,,,,,,
ASM,,2001,,,,,,,,,70.9182,,,,,,,,,,,,,,
ASM,,2002,,,,,,,,,71.2689,,,,,,,,,,,,,,
ASM,,2003,,,,,,,,,71.132,,,,,,,,,,,,,,
ASM,,2004,,,,,,,,,72.031,,,,,,,,,,,,,,
